Périmètre,Nature,Date,Heures,Consommation,Prévision J-1,Prévision J,Fioul,Charbon,Gaz,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique,Fioul - TAC,Fioul - Cogén.,Fioul - Autres,Gaz - TAC,Gaz - Cogén.,Gaz - CCG,Gaz - Autres,Hydraulique - Fil de l?eau + éclusée,Hydraulique - Lacs,Hydraulique - STEP turbinage,Bioénergies - Déchets,Bioénergies - Biomasse,Bioénergies - Biogaz
France,Données temps réel,31/12/2019,10:15,72203,71250,71650,177,41,7643,50120,1240,1527,12212,-44,807,-1520,52,,,,,,2,24,151,0,2405,5237,1,6635,3812,1765,207,352,248
France,Données temps réel,31/12/2019,10:30,72061,71200,71400,174,45,7585,50014,1207,1788,11798,-61,806,-1295,52,-2000,-1390,-1891,-1649,5753,0,24,150,-1,2401,5184,1,6587,3642,1569,207,351,248
France,Données temps réel,31/12/2019,10:45,71775,71050,71400,176,45,7579,49956,1286,2013,11422,-63,809,-1448,52,,,,,,1,24,151,-1,2401,5178,1,6544,3593,1285,208,353,248
France,Données temps réel,31/12/2019,11:00,71646,70900,71400,175,41,7552,49954,1282,2290,11077,-61,803,-1467,52,-2000,-1106,-1998,-2233,5965,0,24,151,0,2405,5146,1,6548,3413,1116,205,350,248
France,Données temps réel,31/12/2019,11:15,71527,71000,71600,177,45,7667,49958,1261,2450,11034,-63,802,-1804,52,,,,,,2,24,151,0,2391,5275,1,6620,3252,1162,204,350,248
France,Données temps réel,31/12/2019,11:30,71633,71100,71800,177,45,7662,50000,1237,2615,10640,-61,802,-1484,52,-2000,-1106,-1998,-2233,5764,2,24,151,0,2393,5268,1,6605,3221,814,203,351,248
France,Données temps réel,31/12/2019,11:45,71427,71450,72250,177,41,7569,50082,1227,2637,10585,-62,806,-1635,52,,,,,,2,24,151,-2,2393,5177,1,6593,3186,806,207,351,248
France,Données temps réel,31/12/2019,12:00,71965,71800,72700,176,41,7628,50083,1197,2773,10602,-59,804,-1280,52,-2000,424,-2138,-2334,5440,1,24,151,0,2387,5240,1,6594,3204,804,205,351,248
France,Données temps réel,31/12/2019,12:15,71610,71450,72350,177,45,7560,50073,1160,2828,10166,-60,803,-1142,52,,,,,,2,24,151,0,2376,5183,1,6312,3104,750,203,352,248
France,Données temps réel,31/12/2019,12:30,71719,71100,72000,177,45,7525,50056,1141,2841,10301,-9,802,-1160,52,-2000,424,-2138,-2364,5361,2,24,151,0,2380,5144,1,6348,3219,734,202,352,248
France,Données temps réel,31/12/2019,12:45,72308,71800,72650,177,41,7638,50148,1087,2866,10523,-10,797,-959,52,,,,,,2,24,151,0,2378,5259,1,6336,3330,857,200,349,248
France,Données temps réel,31/12/2019,13:00,71548,72500,73300,177,45,7572,50143,1040,2903,10312,-9,786,-1421,52,-2000,-19,-2195,-2518,4898,2,24,151,-1,2380,5192,1,6372,3177,763,203,335,248
France,Données temps réel,31/12/2019,13:15,70393,71200,71950,177,45,7659,50008,979,2843,10091,-9,786,-2186,53,,,,,,2,24,151,0,2367,5291,1,6322,3023,746,206,332,248
France,Données temps réel,31/12/2019,13:30,69603,69900,70600,177,45,7615,49995,915,2761,9917,-8,789,-2603,53,-2000,-19,-2195,-2518,4411,2,24,151,0,2367,5247,1,6318,2904,695,205,336,248
France,Données temps réel,31/12/2019,13:45,68909,69400,70100,177,45,7599,49890,901,2744,9505,-8,798,-2742,53,,,,,,2,24,151,0,2365,5233,1,6246,2586,673,205,345,248
France,Données temps réel,31/12/2019,14:00,68516,68900,69600,176,45,7601,49872,860,2656,9526,-8,788,-3000,53,-1900,779,-2513,-2833,2743,1,24,151,0,2367,5233,1,6288,2585,653,203,337,248
France,Données temps réel,31/12/2019,14:15,67976,68350,69000,178,45,7673,49965,846,2488,9810,-8,790,-3811,53,,,,,,2,25,151,0,2363,5309,1,6309,2730,771,205,337,248
France,Données temps réel,31/12/2019,14:30,66887,67800,68400,178,41,7626,49958,832,2223,9784,-9,786,-4532,53,-1900,779,-2513,-2833,1977,2,25,151,-1,2363,5263,1,6345,2695,744,200,338,248
France,Données temps réel,31/12/2019,14:45,66058,66900,67450,178,45,7635,50003,799,1974,9751,-15,775,-5087,54,,,,,,2,25,151,0,2362,5272,1,6362,2651,738,190,337,248
France,Données temps réel,31/12/2019,15:00,65428,66000,66500,177,45,7605,49987,825,1795,9662,-14,792,-5446,54,-1900,1378,-2810,-2922,410,1,25,151,0,2361,5243,1,6443,2705,514,203,341,248
France,Données temps réel,31/12/2019,15:15,65205,65450,65900,177,41,7666,49988,753,1591,10138,-14,795,-5930,54,,,,,,1,25,151,0,2355,5310,1,6622,2962,554,205,342,248
France,Données temps réel,31/12/2019,15:30,64524,64900,65300,178,45,7692,50034,769,1391,10224,-15,794,-6588,54,-1900,1378,-2810,-2922,-381,2,25,151,0,2359,5332,1,6663,3005,556,203,343,248
France,Données temps réel,31/12/2019,15:45,64140,64600,65000,178,45,7729,50035,808,1171,10218,-15,787,-6816,54,,,,,,2,25,151,-1,2359,5370,1,6728,2979,511,194,345,248
France,Données temps réel,31/12/2019,16:00,64079,64300,64700,177,45,7731,50010,856,854,10187,-14,782,-6549,55,-2000,2070,-2410,-2474,-1770,1,25,151,0,2353,5377,1,6756,2901,530,188,346,248
France,Données temps réel,31/12/2019,16:15,63886,64150,64500,176,41,7667,50019,923,613,10888,-14,783,-7210,54,,,,,,0,25,151,0,2356,5310,1,6839,3082,967,187,348,248
France,Données temps réel,31/12/2019,16:30,63831,64000,64300,178,45,7672,50033,1042,437,10972,-14,784,-7318,54,-2000,2070,-2410,-2474,-2391,2,25,151,-1,2356,5316,1,6865,3137,970,186,350,248
France,Données temps réel,31/12/2019,16:45,64176,64800,65150,177,45,7704,50053,1164,274,11632,-14,784,-7643,53,,,,,,1,25,151,-1,2362,5342,1,6889,3527,1216,186,350,248
France,Données temps réel,31/12/2019,17:00,64869,65600,66000,178,45,7637,50056,1308,131,11516,-15,783,-6770,53,-2000,1910,-2640,-1227,-1174,2,25,151,0,2356,5280,1,6877,3446,1193,186,349,248
France,Données temps réel,31/12/2019,17:15,66029,67050,67450,177,45,7667,50149,1452,116,11707,-14,792,-6062,53,,,,,,1,25,151,0,2371,5295,1,6976,3626,1105,196,348,248
France,Données temps réel,31/12/2019,17:30,67269,68500,68900,178,45,7727,50186,1571,110,12231,-15,794,-5558,53,-2000,1910,-2640,-1227,-1626,2,25,151,0,2371,5355,1,6948,3745,1538,199,347,248
France,Données temps réel,31/12/2019,17:45,68627,69550,70000,178,41,7673,50196,1673,0,13772,-14,802,-5797,52,,,,,,2,25,151,-1,2371,5302,1,7171,4343,2258,206,348,248
France,Données temps réel,31/12/2019,18:00,69148,70600,71100,178,45,7717,50178,1789,0,14209,-15,808,-5863,51,-2000,-1147,-2264,-900,1099,2,25,151,-1,2371,5346,1,7186,4769,2254,210,350,248
France,Données temps réel,31/12/2019,18:15,69526,70800,71300,177,41,7726,50170,1882,0,14095,-14,808,-5460,51,,,,,,1,25,151,-1,2380,5346,1,7124,4701,2270,212,348,248
France,Données temps réel,31/12/2019,18:30,69525,71000,71500,178,45,7698,50103,1953,0,14100,-15,808,-5433,51,-2000,-1147,-2264,-900,1646,2,25,151,-1,2378,5320,1,7109,4714,2277,210,350,248
France,Données temps réel,31/12/2019,18:45,69655,71000,71550,177,46,7611,50115,2021,0,13758,-14,804,-4950,51,,,,,,1,25,151,0,2379,5231,1,7146,4531,2081,208,348,248
France,Données temps réel,31/12/2019,19:00,69492,71000,71600,178,46,7693,50110,2075,0,13977,-14,806,-5465,51,-2000,-2996,-1725,-1016,2017,2,25,151,-1,2379,5314,1,7166,4612,2199,209,349,248
France,Données temps réel,31/12/2019,19:15,69073,70300,70950,178,45,7734,49879,2083,0,13605,-14,806,-5331,52,,,,,,2,25,151,-1,2387,5347,1,7127,4564,1914,210,348,248
France,Données temps réel,31/12/2019,19:30,68123,69600,70300,178,44,7582,49640,2195,0,13488,-14,807,-5884,51,-2000,-2996,-1725,-1016,2546,2,25,151,-1,2382,5200,1,7092,4487,1909,211,348,248
France,Données temps réel,31/12/2019,19:45,67400,68750,69500,177,45,7507,49396,2334,0,12446,-14,809,-5391,52,,,,,,1,25,151,0,2386,5120,1,7002,3730,1714,212,349,248
France,Données temps réel,31/12/2019,20:00,66363,67900,68700,178,40,7455,49241,2494,0,12168,-15,809,-6094,52,-2000,-3400,-2108,-2272,3668,2,25,151,-1,2387,5068,1,7012,3653,1503,212,349,248
France,Données temps réel,31/12/2019,20:15,65691,66950,67800,179,45,7549,48920,2674,0,11611,-14,809,-6172,53,,,,,,2,26,151,-1,2392,5157,1,6859,3596,1156,212,349,248
France,Données temps réel,31/12/2019,20:30,64888,66000,66900,178,42,7633,48954,2729,0,10607,-14,811,-6141,54,-2000,-3400,-2108,-2272,3980,1,26,151,-1,2392,5241,1,6756,2880,971,212,351,248
France,Données temps réel,31/12/2019,20:45,63852,65350,66300,177,45,7244,48737,2730,0,10173,-14,807,-6137,52,,,,,,0,26,151,-1,2386,4858,1,6673,2781,719,210,349,248
France,Données temps réel,31/12/2019,21:00,63277,64700,65700,178,45,7114,48566,2779,0,10480,-14,806,-6771,51,-2000,-3353,-2726,-2638,2690,1,26,151,0,2392,4721,1,6646,2793,1041,211,347,248
France,Données temps réel,31/12/2019,21:15,62814,64150,65200,178,45,7402,49208,2800,0,9963,-14,806,-7660,53,,,,,,1,26,151,-1,2389,5013,1,6437,2660,866,209,349,248
France,Données temps réel,31/12/2019,21:30,62159,63600,64700,178,44,7361,49121,2822,0,9149,-14,805,-7398,53,-2000,-3353,-2726,-2638,2860,1,26,151,0,2389,4971,1,6235,2482,432,209,348,248
France,Données temps réel,31/12/2019,21:45,61798,63500,64650,178,45,7247,48947,2876,0,8672,-14,805,-7045,53,,,,,,1,26,151,0,2393,4853,1,6165,2253,254,209,348,248
France,Données temps réel,31/12/2019,22:00,61779,63400,64600,178,45,7174,48822,2929,0,8639,-31,806,-6868,53,-2000,-771,-2119,-2176,1534,1,26,151,-1,2389,4785,1,6172,2238,229,210,348,248
France,Données temps réel,31/12/2019,22:15,62143,64100,65350,177,45,7040,48498,2941,0,8359,-39,808,-5774,53,,,,,,1,25,151,0,2392,4647,1,6166,2133,60,210,350,248
France,Données temps réel,31/12/2019,22:30,63181,64800,66100,177,45,7183,48762,3034,0,8422,-45,807,-5277,53,-2000,-771,-2119,-2176,2548,1,25,151,0,2394,4788,1,6154,2187,81,211,348,248
France,Données temps réel,31/12/2019,22:45,65724,66150,67500,178,45,7498,49449,3084,0,9299,-67,809,-4647,54,,,,,,2,25,151,0,2393,5104,1,6316,2281,702,211,350,248
France,Données temps réel,31/12/2019,23:00,65561,67500,68900,177,41,7356,48919,3183,0,9082,-70,806,-4015,53,-2000,71,-1953,-1901,2716,1,25,151,0,2389,4966,1,6276,2176,630,210,348,248
France,Données temps réel,31/12/2019,23:15,65542,67500,68850,178,45,7346,48966,3221,0,9063,-71,808,-4098,53,,,,,,2,25,151,-1,2397,4949,1,6254,2212,597,211,349,248
France,Données temps réel,31/12/2019,23:30,65586,67500,68800,178,44,6927,48926,3322,0,9086,-69,808,-3720,51,-2000,71,-1953,-1901,3317,2,25,151,-1,2395,4532,1,6259,2234,593,212,348,248
France,Données temps réel,31/12/2019,23:45,66504,67750,68400,178,45,6744,49092,3425,0,8797,-69,808,-2600,50,,,,,,2,25,151,0,2395,4348,1,6262,2265,270,212,348,248
France,Données temps réel,01/01/2020,00:00,65827,68000,65800,176,42,6632,48876,3485,0,8882,-71,807,-3116,49,-1704,-226,-1954,-2267,1763,0,25,151,0,2393,4238,1,6189,2447,246,211,348,248
France,Données temps réel,01/01/2020,00:15,65887,67300,65300,187,42,6652,49090,3509,0,9354,-72,811,-3806,49,,,,,,1,22,164,-1,2403,4249,1,6244,2793,317,216,347,248
France,Données temps réel,01/01/2020,00:30,64773,66600,64800,187,45,6554,49050,3445,0,9149,-67,813,-4521,49,-1704,-226,-1954,-2267,1763,1,22,164,-1,2406,4148,1,6212,2785,152,217,348,248
France,Données temps réel,01/01/2020,00:45,63464,65750,64000,203,46,6252,48731,3223,0,8854,-27,813,-4746,48,,,,,,1,22,180,0,2431,3820,1,6043,2415,396,218,347,248
France,Données temps réel,01/01/2020,01:00,63246,64900,63200,204,41,6134,48802,3081,0,8740,-28,812,-4659,47,-1704,358,-1867,-2527,1035,2,22,180,0,2431,3702,1,6023,2346,371,216,348,248
France,Données temps réel,01/01/2020,01:15,63532,65200,63500,203,45,5746,49531,2919,0,8845,-32,813,-4658,45,,,,,,1,22,180,0,2433,3312,1,5943,2391,511,218,347,248
France,Données temps réel,01/01/2020,01:30,63002,65500,63800,203,45,5526,49346,2807,0,8712,-32,814,-4537,44,-1704,358,-1867,-2527,1085,1,22,180,0,2433,3092,1,5921,2317,474,218,348,248
France,Données temps réel,01/01/2020,01:45,62987,65450,63550,204,44,5318,49570,2706,0,8816,-32,811,-4566,42,,,,,,2,22,180,-1,2433,2885,1,5898,2384,534,215,348,248
France,Données temps réel,01/01/2020,02:00,62521,65400,63300,203,45,5247,49438,2594,0,8267,-33,809,-4167,42,-1704,301,-1480,-2463,1668,1,22,180,0,2434,2812,1,5888,2266,113,215,346,248
France,Données temps réel,01/01/2020,02:15,62647,64700,62450,204,45,4598,49763,2575,0,7966,-46,809,-3385,39,,,,,,2,22,180,0,2340,2257,1,5849,1970,147,214,347,248
France,Données temps réel,01/01/2020,02:30,61624,64000,61600,203,41,4217,49340,2647,0,7814,-45,810,-3518,37,-1704,301,-1480,-2463,1761,1,22,180,0,2345,1871,1,5845,1846,123,216,346,248
France,Données temps réel,01/01/2020,02:45,60823,63000,60650,203,45,3901,49555,2728,0,7453,-449,811,-3537,35,,,,,,1,22,180,0,2343,1557,1,5743,1570,140,217,346,248
France,Données temps réel,01/01/2020,03:00,59685,62000,59700,203,45,3224,49513,2718,0,7377,-661,812,-3660,31,-1704,614,-1400,-2350,595,1,22,180,-1,2347,877,1,5750,1510,117,217,347,248
France,Données temps réel,01/01/2020,03:15,59184,61250,59000,200,45,2824,49876,2753,0,7132,-739,811,-3832,28,,,,,,-2,22,180,0,2346,477,1,5651,1332,149,216,347,248
France,Données temps réel,01/01/2020,03:30,58306,60500,58300,200,45,2813,49540,2710,0,6979,-944,813,-3963,29,-1704,614,-1400,-2350,499,-2,22,180,-1,2343,470,1,5569,1266,144,217,348,248
France,Données temps réel,01/01/2020,03:45,57689,59800,57700,200,45,2819,49434,2726,0,6901,-1309,813,-4055,29,,,,,,-2,22,180,0,2342,476,1,5485,1273,143,218,347,248
France,Données temps réel,01/01/2020,04:00,57117,59100,57100,200,45,2808,48858,2701,0,6672,-1308,812,-3785,29,-1704,1109,-969,-2402,237,-2,22,180,0,2348,459,1,5451,1219,2,216,348,248
France,Données temps réel,01/01/2020,04:15,56665,58650,56650,200,42,2836,49667,2662,0,6341,-2526,813,-3486,30,,,,,,-2,22,180,-1,2343,493,1,5351,989,1,217,348,248
France,Données temps réel,01/01/2020,04:30,56218,58200,56200,200,41,2829,49230,2622,0,6294,-2525,814,-3404,30,-1704,1109,-969,-2402,237,-2,22,180,0,2346,482,1,5363,929,2,218,348,248
France,Données temps réel,01/01/2020,04:45,55793,57950,56100,200,41,2811,48963,2612,0,6315,-2683,811,-3387,30,,,,,,-2,22,180,0,2340,470,1,5408,905,2,217,346,248
France,Données temps réel,01/01/2020,05:00,55802,57700,56000,200,45,2825,49186,2590,0,6348,-2998,811,-3317,30,-1704,1121,-1059,-2543,1040,-2,22,180,0,2346,478,1,5386,962,0,215,348,248
France,Données temps réel,01/01/2020,05:15,56069,57750,55900,200,45,2833,49513,2578,0,6326,-3409,813,-2946,30,,,,,,-2,22,180,0,2347,485,1,5403,923,0,218,347,248
France,Données temps réel,01/01/2020,05:30,55860,57800,55800,200,45,2837,49447,2539,0,6314,-3413,812,-3033,30,-1704,1121,-1059,-2543,1040,-2,22,180,0,2347,489,1,5368,946,0,217,347,248
France,Données temps réel,01/01/2020,05:45,55833,57800,55650,200,45,2833,49533,2483,0,6288,-3397,814,-3075,30,,,,,,-2,22,180,0,2341,491,1,5306,982,0,219,347,248
France,Données temps réel,01/01/2020,06:00,55577,57800,55500,200,41,2830,49433,2459,0,6219,-3404,813,-3130,30,-1699,973,-1106,-2444,1166,-2,22,180,-1,2346,484,1,5272,947,0,217,348,248
France,Données temps réel,01/01/2020,06:15,56289,57900,55850,200,44,2835,49497,2404,0,6277,-2972,814,-2924,30,,,,,,-2,22,180,-1,2345,490,1,5279,998,0,217,349,248
France,Données temps réel,01/01/2020,06:30,56124,58000,56200,200,45,2845,49512,2338,0,6244,-2970,814,-3016,30,-1699,973,-1106,-2444,1166,-2,22,180,0,2348,496,1,5245,999,0,216,350,248
France,Données temps réel,01/01/2020,06:45,56095,57950,56150,200,40,2836,49529,2298,0,6173,-2955,812,-2950,30,,,,,,-2,22,180,-1,2343,493,1,5170,1003,0,216,348,248
France,Données temps réel,01/01/2020,07:00,56087,57900,56100,200,44,2838,49483,2202,0,6127,-2955,814,-2779,30,-1703,724,-1009,-2575,2228,-2,22,180,-1,2344,494,1,5155,972,0,217,349,248
France,Données temps réel,01/01/2020,07:15,56252,58000,56250,200,45,2991,49184,2198,0,6196,-3237,815,-2257,32,,,,,,-2,22,180,0,2515,475,1,5165,1031,0,218,349,248
France,Données temps réel,01/01/2020,07:30,56383,58100,56400,200,42,3009,49434,2195,0,6214,-3435,816,-2203,32,-1703,724,-1009,-2575,2226,-2,22,180,0,2513,495,1,5201,1013,0,219,349,248
France,Données temps réel,01/01/2020,07:45,56426,58100,56500,200,43,2995,49255,2183,0,6273,-3439,813,-2011,32,,,,,,-2,22,180,0,2511,483,1,5291,982,0,216,349,248
France,Données temps réel,01/01/2020,08:00,56503,58100,56600,200,42,2983,49015,2108,0,6240,-3438,814,-1576,32,-1704,636,-483,-2593,2315,-2,22,180,0,2515,467,1,5296,944,0,218,348,248
France,Données temps réel,01/01/2020,08:15,56166,57950,56400,200,42,2984,48898,2017,141,6273,-3433,813,-1769,32,,,,,,-2,22,180,0,2515,468,1,5348,925,0,217,348,248
France,Données temps réel,01/01/2020,08:30,56190,57800,56200,200,39,2979,48837,1858,164,6289,-3429,814,-1561,32,-1704,636,-483,-2593,2209,-2,22,180,-1,2515,464,1,5338,951,0,216,350,248
France,Données temps réel,01/01/2020,08:45,56114,57850,56150,200,42,3131,48977,1842,206,6283,-3428,814,-1953,33,,,,,,-2,22,180,0,2515,615,1,5345,938,0,217,349,248
France,Données temps réel,01/01/2020,09:00,56057,57900,56100,200,42,3263,48759,1782,271,6273,-3432,815,-1916,34,-1704,131,-954,-2176,3149,-2,22,180,0,2511,751,1,5398,875,0,217,350,248
France,Données temps réel,01/01/2020,09:15,56274,58450,56450,200,42,3245,48766,1755,436,6161,-3352,812,-1791,34,,,,,,-2,22,180,0,2509,735,1,5423,738,0,216,348,248
France,Données temps réel,01/01/2020,09:30,56756,59000,56800,200,43,3269,48978,1705,622,6250,-3356,815,-1770,34,-1704,131,-954,-2176,3249,-2,22,180,-1,2504,765,1,5448,802,0,217,350,248
France,Données temps réel,01/01/2020,09:45,57142,59500,57200,200,45,3467,48852,1620,842,6300,-3358,812,-1638,35,,,,,,-2,22,180,0,2510,956,1,5471,829,0,216,348,248
France,Données temps réel,01/01/2020,10:00,57643,60000,57600,200,42,3454,48727,1596,1057,6246,-3198,816,-1297,35,-1703,588,131,-2568,2647,-2,22,180,-1,2504,950,1,5442,804,0,218,350,248
France,Données temps réel,01/01/2020,10:15,58149,60550,58050,204,42,3427,48691,1636,1261,6475,-3216,813,-1184,34,,,,,,2,22,180,0,2499,927,1,5446,1029,0,216,349,248
France,Données temps réel,01/01/2020,10:30,58521,61100,58500,204,45,3447,48752,1636,1498,6515,-3214,813,-1175,34,-1703,588,131,-2568,2669,2,22,180,-1,2501,946,1,5458,1057,0,216,349,248
France,Données temps réel,01/01/2020,10:45,58802,61500,58900,204,45,3455,48749,1631,1635,6507,-3229,814,-1009,34,,,,,,2,22,180,-1,2501,954,1,5437,1070,0,216,350,248
France,Données temps réel,01/01/2020,11:00,59316,61900,59300,203,46,3476,48682,1623,1806,6487,-3252,816,-571,35,-1802,190,315,-2203,3027,1,22,180,-1,2500,976,1,5445,1042,0,218,350,248
France,Données temps réel,01/01/2020,11:15,59825,62200,59750,204,44,3562,48846,1629,1991,6509,-2840,817,-937,35,,,,,,2,22,180,0,2492,1069,1,5382,1127,0,220,349,248
France,Données temps réel,01/01/2020,11:30,60195,62500,60200,204,42,3555,48764,1589,2134,6496,-2853,816,-552,35,-1802,190,315,-2203,3006,2,22,180,-1,2489,1066,1,5381,1115,0,218,350,248
France,Données temps réel,01/01/2020,11:45,60507,63200,61300,204,46,3546,48733,1524,2204,6419,-2504,810,-475,34,,,,,,2,22,180,0,2486,1059,1,5344,1075,0,217,345,248
France,Données temps réel,01/01/2020,12:00,61315,63900,62400,204,46,3582,48862,1476,2341,6445,-2513,810,62,34,-1960,708,219,-1908,3146,2,22,180,0,2492,1089,1,5352,1093,0,217,345,248
France,Données temps réel,01/01/2020,12:15,62444,64300,62300,204,45,3568,48947,1414,2390,6570,-1728,812,222,34,,,,,,2,22,180,0,2477,1090,1,5357,1213,0,216,348,248
France,Données temps réel,01/01/2020,12:30,62909,64700,62200,204,46,3582,49227,1388,2454,6624,-1725,814,295,34,-1960,708,219,-1639,3250,2,22,180,0,2472,1109,1,5390,1234,0,218,348,248
France,Données temps réel,01/01/2020,12:45,63890,65350,63150,204,45,3607,49435,1283,2467,7436,-1728,813,328,33,,,,,,2,22,180,0,2473,1133,1,5418,2018,0,216,349,248
France,Données temps réel,01/01/2020,13:00,63311,66000,64100,204,42,3618,49467,1223,2438,7507,-1724,812,-276,33,-2000,-418,673,-1889,2962,2,22,180,-1,2477,1141,1,5476,2031,0,215,349,248
France,Données temps réel,01/01/2020,13:15,62771,64800,63050,204,42,3604,49393,1167,2387,7567,-1668,811,-736,33,,,,,,2,22,180,-1,2466,1138,1,5464,2103,0,215,348,248
France,Données temps réel,01/01/2020,13:30,61997,63600,62000,203,45,3542,48937,1087,2354,7390,-1673,815,-703,33,-2000,-418,673,-1742,2962,1,22,180,-1,2464,1078,1,5444,1946,0,217,350,248
France,Données temps réel,01/01/2020,13:45,61317,62800,61400,204,45,3565,49163,1043,2329,6736,-1838,809,-739,34,,,,,,2,22,180,-1,2466,1099,1,5412,1324,0,214,347,248
France,Données temps réel,01/01/2020,14:00,60761,62000,60800,203,46,3607,48993,1008,2236,6744,-1682,811,-1205,34,-2000,-387,102,-1592,1562,1,22,180,-1,2460,1147,1,5421,1322,1,215,348,248
France,Données temps réel,01/01/2020,14:15,60158,61750,60500,204,45,3648,49380,999,2004,7040,-1360,811,-2613,34,,,,,,2,22,180,0,2461,1186,1,5395,1644,1,215,348,248
France,Données temps réel,01/01/2020,14:30,59464,61500,60200,204,45,3635,48898,1004,1898,6923,-1364,808,-2587,34,-2000,-387,102,-1592,1130,2,22,180,0,2457,1177,1,5375,1546,2,213,347,248
France,Données temps réel,01/01/2020,14:45,58752,60550,59300,204,45,3779,48834,993,1679,6813,-1250,813,-3158,36,,,,,,2,22,180,0,2458,1320,1,5401,1411,1,217,348,248
France,Données temps réel,01/01/2020,15:00,58177,59600,58400,203,45,3903,48505,965,1484,6848,-1256,809,-3329,37,-2000,1550,-804,-2959,-896,1,22,180,-1,2459,1444,1,5391,1456,1,214,347,248
France,Données temps réel,01/01/2020,15:15,58274,59300,58150,204,45,4212,49073,1005,1271,7168,-555,812,-4961,38,,,,,,2,22,180,0,2462,1749,1,5417,1750,1,216,348,248
