Date;Heures;Consommation;Prévision J-1;Prévision J;Fioul;Charbon;Gaz;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Ech. physiques;Taux de Co2;Gaz - Autres;Hydraulique - Fil de l?eau + éclusée;Hydraulique - Lacs;Hydraulique - STEP turbinage;Bioénergies - Déchets;Bioénergies - Biomasse;Bioénergies - Biogaz
21/01/2020;15:30;72284;72500;72500;203;898;8639;51450;2086;1586;9247;-17;785;-2593;68;0;5098;3858;291;210;326;249
21/01/2020;15:45;71941;72250;72300;203;899;8712;51473;2107;1327;9532;-6;784;-3090;68;0;5112;4050;370;211;324;249
21/01/2020;16:00;71882;72000;72100;201;885;8629;51430;2163;1057;9926;-22;781;-3168;68;0;5318;4240;368;210;322;249
21/01/2020;16:15;71979;72050;72100;202;842;8578;51301;2200;864;10687;-28;787;-3454;67;0;5641;4651;395;213;325;249
21/01/2020;16:30;71991;72100;72100;203;893;8686;51361;2222;659;10960;-28;781;-3746;68;0;5757;4835;368;207;325;249
21/01/2020;16:45;72115;72500;72450;201;847;8574;51395;2279;427;11367;-59;776;-3692;66;0;5808;4827;732;202;325;249
21/01/2020;17:00;72520;72900;72800;202;890;8637;51358;2228;261;11689;-57;777;-3465;67;0;5877;5054;758;203;325;249
21/01/2020;17:15;73177;73900;73700;203;931;8698;51392;2349;197;12219;-59;780;-3533;67;0;6132;5349;738;205;326;249
21/01/2020;17:30;74458;74900;74600;203;1033;8893;51544;2481;160;12970;-60;781;-3547;68;0;6152;5996;822;206;326;249
21/01/2020;17:45;76039;76600;76250;202;960;8908;51563;2605;135;14135;-60;780;-3189;67;0;6254;6359;1522;207;324;249
21/01/2020;18:00;78006;78300;77900;202;998;8921;51636;2767;120;14299;-60;779;-1656;67;0;6357;6385;1557;205;325;249
21/01/2020;18:15;79243;79700;79250;202;811;8801;51773;2937;115;13139;-60;780;745;65;0;6350;5484;1305;204;327;249
21/01/2020;18:30;80352;81100;80600;203;894;8881;51984;3059;0;13704;-60;778;803;65;0;6439;5874;1391;204;325;249
21/01/2020;18:45;81092;82050;81500;202;865;8869;51970;3250;0;14664;-60;781;441;64;0;6512;5819;2333;207;325;249
21/01/2020;19:00;81935;83000;82400;203;917;8950;51994;3312;0;15248;-7;778;429;64;0;6568;6015;2665;208;321;249
21/01/2020;19:15;81583;82500;81900;202;974;8784;52058;3410;0;15298;-6;779;-22;64;0;6592;6028;2678;206;324;249
21/01/2020;19:30;81094;82000;81400;203;974;8804;52164;3528;0;14798;-6;776;-259;64;0;6606;5908;2284;203;324;249
21/01/2020;19:45;79950;80900;80350;201;929;8718;52194;3646;0;13490;-6;779;-117;64;0;6516;5205;1769;205;325;249
21/01/2020;20:00;79185;79800;79300;202;929;8696;52208;3688;0;13092;-6;780;-519;65;0;6433;5149;1510;206;325;249
21/01/2020;20:15;78191;78650;78150;201;937;8751;52233;3688;0;13321;-6;782;-1830;65;0;6282;5235;1804;207;326;249
21/01/2020;20:30;76949;77500;77000;201;960;8805;52227;3725;0;11771;-6;779;-1625;67;0;6309;4230;1232;205;325;249
21/01/2020;20:45;75999;76450;75950;201;852;8778;52262;3690;0;11093;-7;779;-1757;66;0;6288;3937;868;204;326;249
21/01/2020;21:00;74872;75400;74900;202;747;8632;52266;3760;0;10995;-6;776;-2612;64;0;6326;3833;836;203;324;249
21/01/2020;21:15;74077;74500;74000;203;764;8567;52282;3730;0;10595;-6;781;-2953;64;0;5908;3802;885;206;326;249
21/01/2020;21:30;72989;73600;73100;202;752;8654;52213;3657;0;9129;-6;779;-2505;66;0;5831;2900;398;205;325;249
21/01/2020;21:45;72458;72850;72400;202;813;8428;52236;3668;0;9011;-362;782;-2431;66;0;5659;3138;214;207;326;249
21/01/2020;22:00;71713;72100;71700;200;729;8259;52187;3735;0;8642;-356;778;-2569;64;0;5612;2840;190;204;325;249
21/01/2020;22:15;71756;72600;72200;202;795;8399;52291;3616;0;8397;-354;777;-2481;66;0;5274;2990;133;203;325;249
21/01/2020;22:30;72416;73100;72700;201;773;8540;52152;3629;0;8808;-354;777;-2219;66;0;5277;3342;189;203;325;249
21/01/2020;22:45;74322;74500;74100;201;846;8642;52150;3614;0;9837;0;776;-1858;66;0;5378;4055;404;203;324;249
21/01/2020;23:00;73733;75900;75500;201;843;8536;52138;3550;0;9455;0;782;-1889;66;0;5347;3761;347;207;326;249
21/01/2020;23:15;73698;75650;75050;201;858;8552;52174;3525;0;8454;-29;779;-933;67;0;4952;3147;355;205;325;249
21/01/2020;23:30;72991;75400;74600;202;874;8518;52199;3544;0;8111;-412;778;-933;68;0;4923;2817;371;204;325;249
21/01/2020;23:45;73502;74200;73800;202;870;8653;52175;3443;0;8472;-412;781;-797;68;0;4892;3306;274;206;326;249
22/01/2020;00:00;72842;73000;72800;201;797;8666;52197;3360;0;8172;-412;779;-1030;68;0;4830;3071;271;206;324;249
22/01/2020;00:15;72623;72100;71950;200;791;8603;52277;3367;0;8240;0;777;-1744;67;0;4640;3374;226;204;324;249
22/01/2020;00:30;71108;71200;71100;202;778;8546;52164;3257;0;7864;0;781;-2600;67;0;4523;3125;216;205;327;249
22/01/2020;00:45;69562;70100;70050;201;703;8343;52160;3150;0;7227;-528;775;-2581;66;0;4370;2681;176;203;323;249
22/01/2020;01:00;69199;69000;69000;202;670;8252;52203;3117;0;7208;-526;779;-2818;65;0;4339;2787;82;205;325;249
22/01/2020;01:15;69565;69700;69550;203;782;8517;52163;3044;0;7579;-550;777;-3064;68;0;3979;3518;82;202;326;249
22/01/2020;01:30;69565;70400;70100;201;769;8447;52093;3081;0;7556;-585;778;-2888;67;0;3904;3570;82;203;326;249
22/01/2020;01:45;69296;70050;69950;200;764;8459;52073;3099;0;7494;-586;779;-3099;68;0;3875;3537;82;201;329;249
22/01/2020;02:00;69032;69700;69800;202;718;8366;52089;3086;0;7146;-729;778;-2736;67;0;3882;3185;79;203;326;249
22/01/2020;02:15;69245;69150;69050;203;783;8555;52123;3078;0;7431;-930;775;-2889;69;0;3864;3488;79;200;326;249
22/01/2020;02:30;68291;68600;68300;202;751;8413;52076;3063;0;6905;-1085;775;-2921;68;0;3847;2979;79;201;325;249
22/01/2020;02:45;67376;67800;67350;202;747;8411;52041;3062;0;6672;-1665;776;-2980;69;0;3667;2926;79;202;325;249
22/01/2020;03:00;66385;67000;66400;203;691;8254;52063;3068;0;6343;-1664;781;-3462;68;0;3675;2589;79;206;326;249
22/01/2020;03:15;66427;66550;66100;202;722;8370;52067;3081;0;6303;-1664;784;-3545;69;0;3624;2656;23;208;327;249
22/01/2020;03:30;65831;66100;65800;202;697;8307;52037;3100;0;6046;-1662;782;-3789;68;0;3590;2436;20;206;327;249
22/01/2020;03:45;65500;65800;65600;201;704;8343;52117;3058;0;5719;-1662;780;-3871;69;0;3514;2184;21;205;326;249
22/01/2020;04:00;65332;65500;65400;201;690;8303;51986;3087;0;5558;-1663;781;-3710;69;0;3481;2056;21;206;326;249
22/01/2020;04:15;65534;65300;65250;202;684;7792;52129;3192;0;5627;-1657;783;-3325;66;0;3525;2062;40;208;326;249
22/01/2020;04:30;65323;65100;65100;201;691;7681;52157;3170;0;5662;-1659;782;-3472;65;0;3524;2097;41;206;327;249
22/01/2020;04:45;65447;65700;65650;201;695;7688;52189;3259;0;5672;-1670;781;-3480;65;0;3547;2084;41;206;326;249
22/01/2020;05:00;66079;66300;66200;200;663;7597;52079;3360;0;5623;-1684;782;-2655;64;0;3509;2076;38;206;327;249
22/01/2020;05:15;67450;67100;67150;201;591;7440;51857;3438;0;5626;-1682;783;-917;63;0;3654;1952;20;206;328;249
22/01/2020;05:30;68131;67900;68100;203;661;7619;52046;3486;0;5918;-1696;781;-1001;64;0;3689;2198;31;206;326;249
22/01/2020;05:45;68905;68950;69050;202;723;7743;52156;3608;0;6320;-1695;783;-1047;65;0;3728;2547;45;209;325;249
22/01/2020;06:00;70050;70000;70000;201;732;7719;51722;3664;0;6344;-1697;782;472;65;0;3742;2551;51;207;326;249
22/01/2020;06:15;72629;72100;72100;202;742;8097;51830;3807;0;6735;-1695;781;2014;67;0;4202;2497;36;205;327;249
22/01/2020;06:30;74226;74200;74200;201;868;8338;51942;3815;0;7209;-1185;784;2139;69;0;4247;2913;49;207;328;249
22/01/2020;06:45;75911;75750;75800;200;871;8479;51942;3764;0;8168;-88;781;1673;67;0;4408;3453;307;206;326;249
22/01/2020;07:00;77430;77300;77400;201;916;8698;51857;3791;0;8899;-88;779;2262;68;0;4693;3876;330;205;325;249
22/01/2020;07:15;78969;78750;78750;202;930;8836;52192;3920;0;10728;-52;783;1317;67;0;5222;4481;1025;208;326;249
22/01/2020;07:30;80140;80200;80100;202;971;8854;52112;3993;0;12160;-54;782;1010;67;0;5483;4993;1684;207;326;249
22/01/2020;07:45;81045;81250;81100;202;971;8840;52041;3981;0;13650;-1;781;471;65;0;5708;5087;2855;207;325;249
22/01/2020;08:00;82067;82300;82100;202;1028;8770;52077;3900;107;14160;-1;779;1045;65;0;5723;5144;3293;205;325;249
22/01/2020;08:15;82454;82550;82550;203;1084;8872;52146;3842;142;14746;-1;775;645;66;0;6070;5167;3509;205;321;249
22/01/2020;08:30;82963;82800;83000;201;1105;9102;52146;3846;177;14801;-1;776;810;67;0;6156;5177;3468;205;322;249
22/01/2020;08:45;82930;82850;83150;200;1114;9061;52107;3753;214;14823;-1;779;880;67;0;6168;5175;3480;204;326;249
22/01/2020;09:00;82767;82900;83300;201;1127;9137;52233;3678;274;15095;0;778;244;67;0;6180;5334;3581;204;325;249
22/01/2020;09:15;82873;83100;83100;201;1111;9175;52124;3694;422;14875;0;777;494;67;0;6309;5131;3435;203;325;249
22/01/2020;09:30;82934;83300;82900;202;1098;9079;52097;3723;596;14801;0;776;562;67;0;6351;5089;3361;203;324;249
22/01/2020;09:45;82680;83100;82750;201;1088;8983;52049;3706;775;14647;-1;777;455;66;0;6348;4973;3326;205;323;249
22/01/2020;10:00;82606;82900;82600;201;1090;8978;52176;3609;968;14645;0;778;161;66;0;6327;4990;3328;204;325;249
22/01/2020;10:15;82536;82650;82350;201;1091;8900;52331;3619;1177;14316;0;777;124;65;0;6031;4941;3344;203;325;249
22/01/2020;10:30;82169;82400;82100;202;1089;8794;52389;3422;1398;14305;-1;773;-202;65;0;6051;4969;3285;202;322;249
22/01/2020;10:45;81846;82050;81850;201;1072;8645;52398;3442;1530;13903;0;777;-122;64;0;5968;4775;3160;203;325;249
22/01/2020;11:00;81569;81700;81600;200;1077;8690;52426;3377;1744;13240;-1;777;39;65;0;5964;4793;2483;203;325;249
22/01/2020;11:15;82079;81550;81700;202;1100;8718;52457;3259;1841;13180;0;778;544;65;0;5875;4888;2417;202;327;249
22/01/2020;11:30;81836;81400;81800;201;1055;8727;52443;3175;1896;13136;0;778;425;65;0;5851;4827;2458;202;327;249
22/01/2020;11:45;81793;81450;81850;200;1089;8747;52385;3048;1973;13043;0;786;522;66;0;5831;5083;2129;210;327;249
22/01/2020;12:00;81532;81500;81900;200;1047;8374;52365;2997;2027;12890;0;791;841;64;0;5797;5009;2084;214;328;249
22/01/2020;12:15;81034;80850;81250;200;1005;8213;52446;3003;2096;11678;-1;790;1604;63;0;5489;4309;1880;213;328;249
22/01/2020;12:30;80860;80200;80600;201;1000;8215;52453;3016;2186;11567;0;790;1432;63;0;5480;4247;1840;215;326;249
22/01/2020;12:45;81109;80600;81100;201;1014;8261;52423;2929;2111;11475;-1;790;1906;64;0;5345;4211;1919;218;323;249
22/01/2020;13:00;79535;81000;81600;202;974;8208;52425;2876;2065;10905;0;789;1091;64;0;5363;3891;1651;216;324;249
22/01/2020;13:15;79262;79450;80050;202;1005;8239;52418;2878;2119;11192;-1;776;434;64;0;5359;4287;1546;203;324;249
22/01/2020;13:30;78450;77900;78500;202;987;8206;52408;2845;2118;10636;-1;789;260;64;0;5300;3894;1442;214;326;249
22/01/2020;13:45;77641;77550;77800;202;963;8136;52402;2908;2076;9941;0;795;218;64;0;5109;3552;1280;220;326;249
22/01/2020;14:00;77116;77200;77100;203;955;8142;52417;2878;2184;10054;-1;795;-511;64;0;5114;3663;1277;220;326;249
22/01/2020;14:15;76952;76200;77050;201;1037;8232;52441;2951;1991;11343;-1;788;-2031;64;0;5097;4481;1765;213;326;249
22/01/2020;14:30;75974;75200;77000;201;1002;8194;52336;3027;1838;10883;-1;785;-2291;64;0;5095;4216;1572;211;325;249
22/01/2020;14:45;74891;74500;75500;201;1001;8181;52325;3037;1654;10838;-1;787;-3132;64;0;5121;4164;1553;212;326;249
22/01/2020;15:00;74397;73800;74000;201;973;8161;52277;3085;1577;10271;0;781;-2929;64;0;5081;4061;1129;208;324;249
22/01/2020;15:15;73781;73450;73700;202;1001;8151;52280;3156;1457;10555;0;786;-3807;64;0;5135;4212;1208;212;325;249
22/01/2020;15:30;73563;73100;73400;202;1003;8125;52318;3337;1278;10651;0;784;-4135;64;0;5209;4268;1174;210;325;249
22/01/2020;15:45;73300;72800;73200;203;1008;8084;52227;3418;1050;10706;0;779;-4175;64;0;5242;4287;1177;207;323;249
22/01/2020;16:00;72952;72500;73000;202;1003;8123;52173;3496;837;10542;0;783;-4207;65;0;5268;4230;1044;210;324;249
22/01/2020;16:15;72988;72450;73000;202;1004;8124;52163;3546;683;11721;0;783;-5238;64;0;5579;4822;1320;210;324;249
22/01/2020;16:30;72880;72400;73000;203;1004;8142;52166;3546;504;11855;-1;781;-5320;64;0;5560;4926;1369;209;323;249
22/01/2020;16:45;72978;72700;73300;203;1009;8236;52201;3539;352;12262;0;787;-5611;64;0;5631;5080;1551;212;326;249
22/01/2020;17:00;73166;73000;73600;187;1019;8205;52236;3736;213;12599;-1;787;-5815;64;0;5827;5182;1590;212;326;249
22/01/2020;17:15;73828;74000;74650;1114;938;8329;52075;3987;170;13262;-1;782;-6828;71;0;5973;4849;2440;208;325;249
22/01/2020;17:30;74653;75000;75700;1492;948;8627;52135;4187;155;13231;-1;790;-6911;75;0;6047;5024;2160;213;328;249
22/01/2020;17:45;76083;76650;77350;1451;973;8674;52144;4453;144;13838;-16;788;-6366;75;0;6203;5371;2264;214;325;249
22/01/2020;18:00;77973;78300;79000;1451;997;8830;52167;4576;127;14153;-23;789;-5094;75;0;6287;5484;2382;215;325;249
22/01/2020;18:15;79197;79500;80250;1451;941;9116;52116;4756;126;13785;-52;791;-3833;76;0;6409;4860;2516;216;326;249
22/01/2020;18:30;80363;80700;81500;1463;946;9127;52223;4999;0;13760;-53;788;-3011;76;0;6467;4730;2563;214;325;249
22/01/2020;18:45;81184;81500;82300;1466;974;9196;52320;5106;0;14217;-54;790;-2951;76;0;6519;4970;2728;216;325;249
22/01/2020;19:00;82124;82300;83100;1467;996;9216;52345;5223;0;14820;-53;792;-2801;76;0;6548;5451;2821;218;325;249
22/01/2020;19:15;81441;81650;82450;1417;1000;9259;52332;5383;0;15035;-53;791;-3844;75;0;6545;5608;2882;216;326;249
22/01/2020;19:30;80875;81000;81800;828;964;9218;52279;5575;0;14638;-53;793;-3489;70;0;6581;5441;2616;218;326;249
22/01/2020;19:45;80119;79900;80650;204;955;9081;52293;5694;0;14307;0;793;-3331;64;0;6445;5260;2602;218;326;249
22/01/2020;20:00;79364;78800;79500;202;940;8966;52068;5800;0;14791;-1;789;-4316;63;0;6428;5544;2819;215;325;249
22/01/2020;20:15;78255;77600;78300;203;998;9032;52239;5875;0;15582;0;795;-6590;63;0;6274;6055;3253;219;327;249
22/01/2020;20:30;76673;76400;77100;201;939;8913;52078;5964;0;14335;0;790;-6670;63;0;6188;5668;2479;215;326;249
22/01/2020;20:45;75801;75300;76000;202;993;8984;52272;6078;0;12607;-1;790;-6248;65;0;6139;5464;1004;217;324;249
22/01/2020;21:00;74637;74200;74900;202;974;8939;52201;6243;0;11972;0;793;-6810;65;0;6116;5028;828;218;326;249
22/01/2020;21:15;73752;73300;73950;202;1012;8932;52356;6449;0;10559;-1;793;-6673;66;0;5819;4426;314;218;326;249
22/01/2020;21:30;72622;72400;73000;201;997;8829;52176;6454;0;9883;0;792;-6828;66;0;5728;3898;257;218;325;249
22/01/2020;21:45;71904;71550;72150;200;1000;8569;52108;6384;0;8825;0;793;-6099;66;0;5441;3293;91;219;325;249
22/01/2020;22:00;71424;70700;71300;202;964;8512;52013;6435;0;8328;0;797;-5952;66;0;5432;2812;84;220;328;249
22/01/2020;22:15;71353;71150;71700;202;948;8482;51971;6318;0;8015;0;793;-5498;66;0;5249;2683;83;218;326;249
22/01/2020;22:30;72030;71600;72100;203;941;8423;51979;6383;0;8024;0;792;-4832;66;0;5273;2668;83;217;326;249
22/01/2020;22:45;74046;73000;73500;202;1010;8603;52140;6366;0;8969;-181;795;-3978;67;0;5467;3009;493;218;328;249
22/01/2020;23:00;73296;74400;74900;202;993;8567;51934;6271;0;8909;-181;793;-4317;67;0;5479;2951;479;218;326;249
22/01/2020;23:15;73195;74050;74600;200;1029;8638;51966;6200;0;8410;-181;794;-3982;68;0;5208;2732;470;219;326;249
22/01/2020;23:30;72800;73700;74300;201;998;8510;51737;6143;0;8174;-182;792;-3689;67;0;5138;2599;437;218;325;249
22/01/2020;23:45;73223;73050;73600;202;1042;8374;51965;6133;0;7942;-181;793;-3168;67;0;5077;2774;91;218;326;249
23/01/2020;00:00;72326;72400;72300;202;1004;8198;51370;6072;0;8567;-182;795;-3822;66;0;5069;3419;79;219;327;249
23/01/2020;00:15;71806;71550;71200;201;1118;8308;51103;6163;0;9265;-561;792;-4701;68;0;4957;4213;95;217;326;249
23/01/2020;00:30;70106;70700;70100;202;1052;8189;50562;6233;0;8685;-562;794;-5167;67;0;4882;3726;77;218;327;249
23/01/2020;00:45;69176;69700;69350;202;1030;8139;50244;6459;0;8154;-560;793;-5407;67;0;4729;3355;70;218;326;249
23/01/2020;01:00;68625;68700;68600;203;1001;8091;50100;6510;0;7817;-559;795;-5451;67;0;4707;3051;59;219;327;249
23/01/2020;01:15;69613;69150;69300;202;1067;8202;50306;6383;0;8042;-582;795;-4920;68;0;4532;3471;39;219;327;249
23/01/2020;01:30;69033;69600;70000;202;1044;8164;50234;6274;0;7704;-583;795;-4918;68;0;4395;3274;35;218;328;249
23/01/2020;01:45;68916;69400;69200;200;1051;8180;50251;6193;0;7570;-579;792;-4862;69;0;4230;3304;36;218;325;249
23/01/2020;02:00;68394;69200;68400;202;1035;8174;50241;6194;0;7469;-582;796;-5249;68;0;4181;3254;34;220;327;249
23/01/2020;02:15;68838;68650;68050;201;1127;8274;50584;6163;0;7746;-580;789;-5589;70;0;4045;3654;47;217;323;249
23/01/2020;02:30;67649;68100;67700;202;1006;8152;50465;6273;0;7163;-733;792;-5792;68;0;4007;3124;32;219;324;249
23/01/2020;02:45;67099;67300;66850;202;928;7969;50487;6249;0;6746;-741;790;-5651;67;0;3766;2980;0;218;323;249
23/01/2020;03:00;66044;66500;66000;202;895;7956;50472;6215;0;6664;-736;778;-6517;66;0;3745;2919;0;219;310;249
23/01/2020;03:15;65704;66100;65500;200;1019;8006;50568;6025;0;6976;-725;781;-7263;68;0;3619;3357;0;220;312;249
23/01/2020;03:30;65015;65700;65000;202;1024;7960;50531;6009;0;6625;-1149;776;-7084;68;0;3662;2963;0;218;309;249
23/01/2020;03:45;64717;65400;64650;200;1076;7979;50524;5854;0;6574;-1346;776;-7039;70;0;3670;2904;0;219;308;249
23/01/2020;04:00;64250;65100;64300;201;1079;7969;50483;5784;0;6599;-1350;778;-7410;70;0;3682;2917;0;220;309;249
23/01/2020;04:15;64415;65150;64250;202;1112;7984;50514;5664;0;6742;-1348;774;-7345;70;0;3686;3056;0;218;307;249
23/01/2020;04:30;64316;65200;64200;201;1133;8015;50538;5424;0;6847;-1344;779;-7397;71;0;3735;3112;0;218;312;249
23/01/2020;04:45;64280;65600;64750;202;1190;8060;50583;5305;0;6924;-1340;790;-7550;72;0;3742;3182;0;220;321;249
23/01/2020;05:00;65194;66000;65300;201;1162;7995;50459;5161;0;6892;-1346;791;-6240;71;0;3765;3127;0;220;322;249
23/01/2020;05:15;66259;66950;66200;203;1126;8007;50463;4965;0;6811;-1337;790;-4888;71;0;3979;2832;0;219;322;249
23/01/2020;05:30;67079;67900;67100;202;1223;8060;50551;4984;0;7158;-1334;791;-4678;72;0;4017;3141;0;218;324;249
23/01/2020;05:45;67740;68900;68050;203;1338;8136;50672;4944;0;7739;-1323;792;-4876;73;0;4104;3589;46;219;324;249
23/01/2020;06:00;68950;69900;69000;201;1328;8081;50426;4794;0;7603;-825;793;-3573;73;0;4144;3418;41;221;323;249
23/01/2020;06:15;71555;71950;71200;202;1315;8273;50416;4731;0;7959;-244;794;-2015;73;0;4434;3449;76;220;325;249
23/01/2020;06:30;73113;74000;73400;202;1378;8381;50405;4795;0;8744;-57;787;-1646;73;0;4434;4232;78;215;323;249
23/01/2020;06:45;74931;75750;75000;203;1524;8526;50621;4739;0;10423;-61;791;-1956;74;0;4781;5282;360;217;325;249
23/01/2020;07:00;76612;77500;76600;201;1570;8609;50610;4789;0;10917;-84;792;-906;74;0;4883;5418;616;218;325;249
23/01/2020;07:15;77960;78950;77900;200;1504;8834;50452;4933;0;11834;-42;793;-664;74;0;5322;5374;1138;217;327;249
23/01/2020;07:30;79220;80400;79200;194;1443;8828;50485;4882;0;12839;-24;793;-339;72;0;5454;5588;1797;218;326;249
23/01/2020;07:45;80305;81350;80300;550;1433;8852;50427;4967;0;13710;0;794;-543;74;0;5531;5920;2259;218;327;249
23/01/2020;08:00;81162;82300;81400;866;1278;8908;50466;4997;132;13826;0;795;-106;75;0;5758;5828;2240;219;327;249
23/01/2020;08:15;81047;82100;81300;923;1012;8796;50695;4942;163;13956;0;794;-234;72;0;6091;5855;2010;218;327;249
23/01/2020;08:30;81182;81900;81200;928;883;8777;50942;4892;193;13954;-1;797;-183;70;0;6187;5760;2007;222;326;249
23/01/2020;08:45;81217;81850;81400;931;831;8821;51156;4984;236;13670;-1;798;-209;70;0;6283;5373;2014;222;327;249
23/01/2020;09:00;81582;81800;81600;922;868;8845;51236;4963;290;13885;-1;798;-224;70;0;6310;5542;2033;223;326;249
23/01/2020;09:15;81494;81750;81700;913;824;8793;51244;4877;413;13729;-1;798;-96;69;0;6370;5408;1951;223;326;249
23/01/2020;09:30;81696;81700;81800;922;880;8845;51337;4735;532;14150;-1;795;-499;70;0;6402;5682;2066;220;326;249
23/01/2020;09:45;81539;81550;81800;913;865;8873;51286;4682;667;13814;-1;798;-358;70;0;6393;5472;1949;222;327;249
23/01/2020;10:00;81409;81400;81800;914;854;8551;51241;4674;829;13781;-1;797;-231;68;0;6400;5450;1931;222;326;249
23/01/2020;10:15;81238;81150;81600;919;936;8389;51382;4592;1000;14038;-1;797;-814;68;0;6282;5676;2080;222;326;249
23/01/2020;10:30;81371;80900;81400;931;940;8454;51458;4444;1175;14032;0;794;-857;68;0;6200;5728;2104;220;325;249
23/01/2020;10:45;80931;80650;81250;917;950;8375;51387;4329;1096;13654;-1;794;-570;69;0;6058;5633;1963;220;325;249
23/01/2020;11:00;80989;80400;81100;919;933;8366;51405;4142;1261;13515;-1;794;-345;69;0;6118;5551;1846;220;325;249
23/01/2020;11:15;81027;80150;81000;931;991;8412;51448;4027;1366;13215;0;794;-157;70;0;5965;5559;1691;221;324;249
23/01/2020;11:30;80897;79900;80900;920;969;8379;51401;3874;1512;13059;0;796;-13;69;0;5956;5443;1660;222;325;249
23/01/2020;11:45;80776;80050;81100;923;975;8396;51421;3692;1471;12989;0;795;114;70;0;5937;5386;1666;222;324;249
23/01/2020;12:00;81214;80200;81300;320;991;8392;51436;3584;1603;12907;-1;796;1186;65;0;5886;5354;1667;222;325;249
23/01/2020;12:15;80502;79400;80850;200;960;8289;51469;3359;1720;12498;0;792;1215;63;0;5695;5231;1572;220;323;249
23/01/2020;12:30;80506;78600;80400;200;930;8250;51480;3391;1765;12308;0;787;1395;63;0;5679;5085;1544;221;317;249
23/01/2020;12:45;80932;79000;80850;202;937;8292;51496;3333;1732;12071;-1;786;2084;63;0;5567;4944;1560;223;314;249
23/01/2020;13:00;79854;79400;81300;201;934;8266;51491;3224;1788;12106;0;787;1057;63;0;5569;4975;1562;223;315;249
23/01/2020;13:15;79298;78000;80050;201;1036;8221;51620;3059;1750;12360;-1;783;269;64;0;5454;5373;1533;222;312;249
23/01/2020;13:30;78845;76600;78800;200;1029;8219;51613;3016;1833;11734;-1;781;421;64;0;5425;5353;956;222;310;249
23/01/2020;13:45;78612;76100;78250;202;1035;8119;51634;3048;2003;11538;0;778;255;64;0;5165;5406;967;221;308;249
23/01/2020;14:00;77741;75600;77700;201;1000;8050;51592;2980;1881;11350;0;777;-90;64;0;5119;5304;927;220;308;249
23/01/2020;14:15;77484;75100;77700;202;1042;8097;51690;2888;1847;11817;0;780;-879;64;0;5241;5623;953;224;307;249
